Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3qkJ5BERVWYczmWx0O9vWt,"1YUlJfwsUoerJd3mCK6Ccu,7Iz4ykHS6hmqrez0M5uHMx","Soak It - Andre Lodemann Remix","Mami Wata EP","Hyenah,Nonku",2016-02-04,507980,18,spotify:user:11132227822,2023-01-14T07:51:20Z,"afro house",0.718,0.646,6,-10.157,1,0.0472,0.00449,0.845,0.0627,0.355,121.994,4
3nhcbIImSH4Rbw0KaYUemu,"63RvOgWyeaaDm7oDtUq17q","Far Close","Visions","Kon Faber",2022-07-15,387000,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.747,0.641,10,-9.855,0,0.0601,0.149,0.44,0.129,0.461,117.01,4
0ko0sZ5hNieT3LRq2lOGl3,"08jywfUS0hp8XYlYs0cvz8,5k2dso94XJEWZhPMmKFznI,26WKgv73kRHD0gEDKD1i8j","Les Gout","Les Gout","Rampa,chuala,Keinemusik",2022-09-09,344000,64,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house",0.847,0.681,5,-8.785,0,0.0439,0.0888,0.225,0.125,0.544,120.004,4
1LUvG1hTmxq9S5qtNa7OHN,"1eucLGnPT27tdEh6MU29wp,1bpbyzXfwOMIBHq6y02Nqc","There For Me - Amonita Remix","Lailonie (The Remixes: Part 1)","Marsh,Amonita",2021-01-27,200380,29,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house,progressive house,organic house",0.787,0.63,2,-7.504,1,0.0405,0.012,0.504,0.0816,0.196,121.027,4
5wezqZ6Nnyyx2cnzsfHKeJ,"74yueOpxONIcPCjGyF84jG,0ee7OJzj60zA1O50ysyZdQ","From Afar - Makebo Remix","From Afar (Makebo Remix)","Tom Day,Monsoonsiren",2021-02-23,336203,22,spotify:user:11132227822,2023-01-14T07:51:20Z,"ambient post-rock,chillstep",0.762,0.626,1,-8.712,0,0.0508,0.00769,0.835,0.0817,0.465,121.008,4
1KGhPQf0sEvpooYBZeE5Wv,"4lu50np3LdTkRL09T7x8UP,5oq46vINX6yvYPAUaAf25x,6Jbyd4qzEtbFtswZP1o6Ht","All over You - Agents of Time Remix","All over You (Remixes by Agents of Time and Oxia)","Agoria,Sacha Rudy,Agents Of Time",2020-04-03,386367,21,spotify:user:11132227822,2023-01-14T07:51:20Z,"deep disco house,microhouse,minimal techno,italian techno,melodic house",0.584,0.814,4,-7.376,0,0.0287,0.00287,0.57,0.796,0.307,128.009,4
4ufLhIy7LcTO1gD0aoM7pU,"7MIDaIHvsSEayCv0pw3okp,0LC3HTEh3afI3UfpmSdShk,46aDUWf82wQR9U9G0k3J1v","Lua - Pippi Ciez Retake","Lua","Djamou Sangare,Idd Aziz,Pippi Ciez",2021-03-26,467000,48,spotify:user:11132227822,2023-01-14T07:51:20Z,"afro house",0.7,0.834,2,-9.276,0,0.0357,0.00694,0.0635,0.0969,0.194,117,4
2OQkkpjzFwGp1OJRmC6DgV,"4ej1s96CjHWyiRMtYa1kbJ,2fttFhhXMsCbJgf9KqSGcq","In The Dark - Chris Luno Remix","In the Dark","Alain Fanegas,Chris Luno",2021-03-18,378451,37,spotify:user:11132227822,2023-01-14T07:51:20Z,"melodic house",0.812,0.832,8,-8.235,1,0.0451,0.0338,0.482,0.0784,0.0396,122.002,4
5QvUjkN96CthYjUjREV68C,"69K2bIeT9CvsYmSUKl3vFN","Hinter dem Hügel","An allem ist zu zweifeln","School of Zuversicht",2021-08-20,314722,22,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.785,0.541,9,-12.482,0,0.0716,0.0358,0.0656,0.08,0.497,123.995,4
7uJvzzUgt8CpkEduX4m1Sp,"5zovXI5By2gUhdr7EByjLa","Universal Love","Universal Love","Monkey Safari",2022-05-20,368682,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"deep disco house,deep euro house,melodic house",0.791,0.768,5,-8.466,1,0.0439,0.0026,0.709,0.0586,0.603,125,4
4k2pnZ8PZEk2OK5rCwMYjF,"63RvOgWyeaaDm7oDtUq17q,0xhTriYrF7Zh7s0A4vWcOf","Poseidon","Øresund Ep","Kon Faber,Giordano Makholm",2021-11-26,429316,0,spotify:user:11132227822,2023-01-14T07:51:20Z,"",0.79,0.558,6,-8.062,0,0.0606,0.297,0.893,0.0603,0.302,117.998,4
