Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5lWzkkNUC9OY6mKtBaZ5Yc,"5nQ7llwdZYT6MWMeLLe8dc","Spirals","When The Sun Goes Down","Bound to Divide",2022-05-18,210500,8,spotify:user:empmusicuk,2022-05-18T05:01:49Z,"melodic house",0.518,0.839,10,-4.681,0,0.0372,0.00081,0.916,0.13,0.31,124.007,4
2ZaL63zLMDr6H18El2EIt9,"0cmWgDlu9CwTgxPhf403hb","Rosewood","Fragments","Bonobo",2022-01-14,242773,54,spotify:user:empmusicuk,2022-05-17T11:11:48Z,"downtempo,electronica,indietronica,instrumental hip hop,jazztronica,nu jazz,trip hop",0.757,0.637,10,-9.451,0,0.0432,0.0668,0.485,0.191,0.429,121.009,4
0pbZX9CK1W2iIiUFJf39wr,"5mdTuNl23tON1WlsVbvD18","Ah Up","Trait","Sound Quelle",2020-06-19,200375,47,spotify:user:empmusicuk,2022-05-17T11:25:16Z,"melodic house,progressive trance house",0.533,0.818,6,-6.979,0,0.0312,0.00757,0.888,0.225,0.238,111.979,4
7N2fuNf7SZJm9TH5VlmCLI,"3d13oWvwmjcodRr3NzdArc,3PvqCbhNlq96JXxPszCMZT","To Feel Alive","Watercolor","Forester,Kidnap",2022-03-11,209364,40,spotify:user:empmusicuk,2022-05-17T11:12:21Z,"stutter house,future garage,melodic house",0.636,0.779,7,-8.154,0,0.0383,0.421,0.116,0.226,0.0722,118.02,4
0EudqIdrpZjHZ1pnSuBKgA,"0nUF7iT0e6D5xEl743Jfu3","Sirens","This Must Be The Place","Icarus",2019-02-07,255520,39,spotify:user:empmusicuk,2022-05-17T11:11:59Z,"house,melodic house,uk dance",0.667,0.884,11,-6.304,0,0.0498,0.12,0.234,0.1,0.189,125.023,4
03AYIj6cGaXF10lBB1afUw,"5nQ7llwdZYT6MWMeLLe8dc,6h4aEgNEr9VqPnXkipmVAR,2ro0e9u9DL7BkcXTtS7fJp","The Night Before - Jope Remix","The Night Before (Remixed)","Bound to Divide,Lewyn,Jope",2022-03-18,227213,0,spotify:user:empmusicuk,2022-05-17T11:22:07Z,"melodic house,chill house",0.688,0.833,10,-7.847,0,0.0337,0.00923,0.285,0.104,0.129,121.996,4
33gTKCdlC5OTe156GIiYVo,"0JguaqQNo1CgVjFqtIXyGR,656ibQgcoUQrUPdhQWRcI3,4C9H5Lat1NEZasl8MQHvtB,5ynMbTlnZvBUxrxUrd6gs0,4pOglqMAavrWFo20ORRx5w","More Than I Should Know","More Than I Should Know","LE YORA,SOMMA,JEWELS,YUMA,MAGNUS",2023-03-03,218900,27,spotify:user:empmusicuk,2023-03-03T13:29:07Z,"",0.668,0.797,2,-9.318,0,0.0367,0.00983,0.851,0.123,0.187,125.022,4
7aLYQgzGLy8duSSdTJa1ik,"0cmWgDlu9CwTgxPhf403hb,24icoQNJSEWNu3XvqKBR68","Shadows","Fragments","Bonobo,Jordan Rakei",2022-01-14,285093,51,spotify:user:empmusicuk,2022-05-17T11:12:16Z,"downtempo,electronica,indietronica,instrumental hip hop,jazztronica,nu jazz,trip hop,indie soul,neo r&b",0.658,0.576,10,-10.976,0,0.036,0.0913,0.393,0.107,0.593,114.029,4
17cVuIl1z18wO2cZda3sxA,"1hg70WTHwGUQ7XDbjy3szw,2M2QzPADSybcVig2CBTcFJ","Heyoka","Lager Beers EP","My Friend,Lauren L'aimant",2021-05-12,253454,24,spotify:user:empmusicuk,2022-05-17T12:03:27Z,"melodic house",0.595,0.891,8,-6.745,0,0.0392,0.0135,0.368,0.0874,0.353,124.99,4
1qC3qRlsg8SiG3jhUtApKm,"68vO4fkFxLbWPxTSHosxsB,17j0kFtqn9Fss3D916jSlp","Duel","Duel","Tim Green,Sébastien Léger",2022-05-20,574838,31,spotify:user:empmusicuk,2022-06-02T08:08:46Z,"melodic house,organic house",0.748,0.743,11,-7.884,0,0.0446,0.018,0.889,0.0374,0.573,124.001,4
27pAJ0GblH1UgtqVPqZvLV,"4nknUpUYu4baxWwkunq81Z,0WCaG0w6y05Cs7u3FvmrX5,2Bnd5Ssh7drs9ugDtyuLZ0","Close - Julian Schwarz Remix","Close (Julian Schwarz Remix)","Felix Raphael,Fabian Sprungk,Julian Schwarz",2023-07-28,246000,13,spotify:user:empmusicuk,2023-07-30T20:22:19Z,"melodic house,munich electronic",0.626,0.493,4,-10.995,0,0.0358,0.101,0.672,0.0902,0.0375,123.991,4
7xIcFYp3ArbMlADjg56lDx,"27gtK7m9vYwCyJ04zz0kIb,0IEPb9ily3E5IAYMSkwtQ6","What Have You Done To Me?","Reviver","Lane 8,Arctic Lake",2022-01-21,286186,29,spotify:user:empmusicuk,2022-06-06T14:11:18Z,"gauze pop,melodic house,progressive house,vapor pop",0.448,0.462,3,-11.783,0,0.0402,0.0123,0.25,0.181,0.0662,126.987,4
0O5Fe8Ik2nM4JpTuOqG3xM,"0nUF7iT0e6D5xEl743Jfu3,7zjiW7mV8cnDbqr4tEABTq","Last Night Felt Like The Future","Last Night Felt Like The Future","Icarus,Lenn",2022-09-09,224500,0,spotify:user:empmusicuk,2022-09-09T07:35:02Z,"house,melodic house,uk dance",0.851,0.931,8,-6.198,1,0.233,0.134,0.132,0.228,0.214,128.997,4
75HBVc7kJLjC2LlPc4ScfH,"5oJvmyeWzyeahRtjup3Oys,1uaDw0T6O916Kv8TxJsQzb,4NhRml5ZOfNaYJAHUE0XwT,5ynMbTlnZvBUxrxUrd6gs0","Sleepless","Sleepless","AVAION,PaulWetz,Nu Aspect,YUMA",2022-05-27,165263,73,spotify:user:empmusicuk,2022-06-06T14:12:29Z,"bassline",0.673,0.595,7,-11.333,0,0.0393,0.372,0.37,0.077,0.186,121.982,4
4UGtoN1j6i8gtMb64Y2cDY,"4nMIbZxtt1kWqUZ8VNKvjU","Lose Your Senses","Lose Your Senses","Cubicolor",2022-05-18,388000,37,spotify:user:empmusicuk,2022-06-07T10:38:38Z,"melodic house",0.729,0.585,5,-11.716,0,0.0514,0.117,0.318,0.144,0.0556,121.988,4
4YFJnUBgYN4PLdWREPckoW,"0hzZTaZ59eR5lESXHRVgkc","Artifacts","Definition","Rezident",2020-12-04,244000,44,spotify:user:empmusicuk,2022-06-07T21:44:26Z,"german house,melodic house",0.783,0.459,11,-13.91,0,0.0676,0.66,0.918,0.095,0.246,120.006,3
0PpRPtxo4NFFQCrsnLdDni,"0hzZTaZ59eR5lESXHRVgkc,4QKGlPUIuL7IzE4vsVwIu6","Only For A Moment","Only For A Moment","Rezident,Ekko",2024-02-16,225750,45,spotify:user:empmusicuk,2024-02-20T21:49:09Z,"german house,melodic house",0.664,0.622,2,-8.826,0,0.0326,0.268,0.225,0.0907,0.209,125.018,4
3oOvEw1pgxMtrQMNgPWQHL,"4yX6mpMyBGf9UfvBB8JJrc","Fall Again","Fall Again","HAYLA",2023-10-27,206794,58,spotify:user:empmusicuk,2024-03-23T10:06:46Z,"",0.589,0.954,5,-6.033,0,0.0444,0.026,0.0087,0.151,0.537,129.983,4
