Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0agQ9vIV7NP4dntGKLcCXO,"2AsusXITU8P25dlRNhcAbG,1VJ0briNOlXRtJUAzoUJdt,5Igpc9iLZ3YGtKeYfSrrOE,6hk7Yq1DU9QcCCrz9uc0Ti,5fAwPpS78sokZdpktoSUE8","Somebody (2024)","Somebody (2024)","Gotye,FISHER,Chris Lake,Kimbra,Sante Sansone",2024-02-09,153518,79,spotify:user:selectedbase,2024-07-12T09:49:49Z,"australian pop,australian house,house,bass house,edm,electro house,melbourne bounce,pop dance,progressive house,tech house,uk dance,bergen indie,electropop,nz pop,italian tech house",0.848,0.629,0,-6.198,1,0.0424,0.016,0.18,0.049,0.586,130.017,4
4WWdzgApSRfHVfKve4DqBx,"64aUiYi5m6ifbMbcREcdHQ,4JEwT8UJ2ihmM7xWjrtPqP","Reminds Me Of You","Reminds Me Of You","Hii Spirits,Rromarin",2023-12-08,219772,54,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.731,0.651,8,-7.815,1,0.0674,0.107,0.557,0.138,0.325,131.979,4
5CGwVoSCM3jHWpZi4u6Jgc,"6pcxIOhQCNb7DX2iuEXgxL,1qXQAJC0HsasWQhGI8P1QC,028AENVWICmqAiAj5xXncO","Into The Bloom","Into The Bloom","Tobtok,Jack Kelly,Betty Bloom",2023-12-01,160887,55,spotify:user:selectedbase,2024-07-12T09:49:49Z,"deep tropical house,uk dance",0.661,0.667,5,-7.819,1,0.0943,0.399,0.000316,0.122,0.141,123.972,4
0gFU6WpY95i8uuoPlGNIsP,"2AR90aUsAcUfWSUtBCktSP","Be Enough","Be Enough","HNE",2024-05-10,137682,59,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.737,0.49,4,-12.284,0,0.0875,0.826,0.0564,0.128,0.104,123.089,4
595mcofiqQr4E0Ihpr5ZMA,"4NhRml5ZOfNaYJAHUE0XwT,1mFGfrveXbpolppPgO29Io,1WR2sls6n0N1usqywvysnX","Take Me Home","Take Me Home","Nu Aspect,TCTS,RAHH",2024-03-29,211547,53,spotify:user:selectedbase,2024-07-12T09:49:49Z,"bassline,deep groove house,house,uk dance",0.606,0.903,8,-6.468,0,0.0387,0.00292,0.0524,0.0711,0.047,126,4
6iDQi093BFCGouVa3uXpOu,"6KGv020mJkIjQH5YPDSBcZ,1rH3SUHdkjjouhmAQGC1Ot","Midnight Zone","Midnight Zone","Astrality,TAPE ANGEL",2023-11-03,171925,55,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.712,0.863,5,-6.203,0,0.0333,0.0181,0.0176,0.097,0.182,123.982,4
7iIzan4uOlOeXZ8iE3b91F,"6OFZSmtxDquMkX2XZJSN6y","Wildfire","Wildfire","PALASTIC",2024-03-08,191964,55,spotify:user:selectedbase,2024-07-12T09:49:49Z,"austrian pop",0.721,0.794,7,-7.369,0,0.0476,0.311,0.000279,0.464,0.424,126.03,4
14tDY4UrwhZbhRktMhZ2v5,"4fxRhGF08oSVvvjHoK6QNO,7uYA1SvZLemlrGJxyqdf4O","Sirens","Sirens","Dallerium,FARLEY",2023-12-15,206309,55,spotify:user:selectedbase,2024-07-12T09:49:49Z,"deep groove house",0.634,0.89,10,-5.25,0,0.0374,0.0145,0.0000864,0.0328,0.0393,126.011,4
1ACFweuuvf6MHtptObgreR,"7zAAwgV5Wqmvpb4GzvlRkP","Giving Me","Giving Me","Jazzy",2023-03-10,169000,72,spotify:user:selectedbase,2024-07-12T09:49:49Z,"pop dance,uk dance",0.736,0.647,7,-9.257,0,0.106,0.315,0.000137,0.139,0.499,127.065,4
0qP4QTGEmlslzEWIqF5oNs,"1SeU8Y2rEUpEoeWmUCdQIR,6fT9phXpEYVm2zB0QzGqDJ","Home","Home","Mahalo,Swedish Red Elephant",2022-12-16,145181,59,spotify:user:selectedbase,2024-07-12T09:49:49Z,"swedish tropical house",0.656,0.882,6,-5.253,0,0.0373,0.00771,0.00326,0.407,0.439,124.005,4
