Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4PSq1vPPpzEpVfwLCadN9j,"4qLwtWhlhyAoQ4S9mSrDW9,3PYRXP25JcbqhvNaJYcnWy,1b4DIAooTye6qmHHYRck9n","All Day, All Night","All Day, All Night","Odd Mob,OMNOM,HYPERBEAM",2024-02-09,150937,56,spotify:user:1141856690,2024-02-12T22:09:29Z,"aussietronica,bass house,tech house",0.772,0.813,10,-6.894,0,0.0547,0.0896,0.264,0.0772,0.792,128.004,4
0NASnpEfkq2vPDdEQUbNe5,"0Ut5FcDeEgaM9PM3LvnH6j,4zT6OsLNtItk39NCmOwIAH","Make You Sweat","Make You Sweat","Dillon Nathaniel,Yelah",2024-01-12,160629,13,spotify:user:1141856690,2024-01-19T22:29:52Z,"bass house,tech house",0.826,0.826,9,-7.632,1,0.228,0.0403,0.00526,0.237,0.67,126.976,4
4CZMw21KNrUidU6S3L5GqU,"5rG00A9pRANrMDzVI3DrmF,6XYhu7HPIJ47SY98bY1Hnx","Body Music","Body Music","DLMT,Kamino",2024-01-19,178646,23,spotify:user:1141856690,2024-01-19T22:30:49Z,"pop edm,tech house",0.737,0.691,2,-4.816,1,0.0845,0.00392,0.46,0.0843,0.28,132.964,4
6MQQus7RpPd8ctQUnUwTnf,"5MOWxZWdW3Hi4IPyyRrRTi,2Xpq8bhn9z3zWo6WUsdvDO","It's A Vibe","It's A Vibe","Hollaphonic,Voost",2024-01-19,170875,38,spotify:user:1141856690,2024-01-20T09:26:23Z,"tech house,uae indie,dutch edm",0.654,0.947,11,-7.129,0,0.0535,0.0134,0.361,0.0646,0.656,127.967,4
44AWvteqQg0UzOaX8x0O1s,"1P3mW4QxxLzCl3wljOtMrH,6uRUNSpKZ8UTrYuS9tlOIV","Bad Name","Miami Music Week VA","Pinco,Rodcast",2020-03-16,401280,8,spotify:user:1141856690,2024-01-17T08:10:25Z,"latin tech house",0.775,0.97,10,-8.167,1,0.0731,0.0116,0.884,0.0296,0.927,124.995,4
4htGH37YCd3BOt7HKNnkXs,"1dQQLtxrDxFxoT5jxVtnr5","DWM","DWM","Darren After",2023-08-25,182769,5,spotify:user:1141856690,2023-11-10T17:39:41Z,"tech house",0.529,0.928,4,-8.706,1,0.0545,0.0184,0.793,0.0899,0.384,130.037,4
5lU7QrjCMU9JStXRUhVB2p,"3NKKngINK1tP6BFy0WOyWk","Satisfy","Satisfy","Max Styler",2023-10-13,184615,40,spotify:user:1141856690,2023-12-09T07:27:09Z,"brostep,tech house",0.665,0.729,5,-5.382,1,0.0898,0.00533,0.789,0.0772,0.232,130.022,4
7GuhAg5LYmMqn6z6TH1Gug,"57emG0pZhSfbfskupwZ4Bu,56Ci0Hx4pIlkTsNVhI3EQW","Follow Me","Follow Me","Alex Kenji,Jerome Robins",2023-10-06,170476,6,spotify:user:1141856690,2023-11-24T19:03:10Z,"funky tech house,progressive electro house,canadian electronic",0.708,0.957,5,-6.707,0,0.0779,0.00809,0.781,0.173,0.78,126.002,4
5dyJBdgctRWcJa91o6UjTj,"4EFAuQI8Ou0bmpf5Vh1P5P,2D51qkOmTNsNQj3C4LIvH7","Old Skool","Old Skool","MISS DRE,Sammy Porter",2023-11-17,153750,36,spotify:user:1141856690,2023-11-24T18:59:13Z,"tech house,deep groove house,uk dance",0.692,0.992,1,-3.806,1,0.0724,0.000689,0.933,0.164,0.661,128.032,4
6Oc8XNPqvKU5Fm7RaYSkhb,"6erW3GbK5zBllTQtoLyLSX,5QClJFGr8nizPtoh6iIxs1","Everybody Knows - Derek Muller Remix","Everybody Knows","Maxz,Derek Muller",2020-03-13,401280,1,spotify:user:1141856690,2023-12-17T22:40:45Z,"",0.792,0.973,7,-5.933,1,0.0461,0.0000884,0.875,0.0611,0.148,124.997,4
6VZGbKyjqSGgz2KyRlAVkh,"3Feig4r9ukZfe7ILA2EdxG,4ulc2OL493K5H9HcalHOtB","Uncertain Affinity - Greenwolve Remix","Uncertain Affinity (Greenwolve Remix)","Miles From Mars,Greenwolve",2023-11-03,446389,16,spotify:user:1141856690,2023-12-17T22:41:33Z,"psytech",0.752,0.59,1,-9.02,1,0.113,0.014,0.601,0.125,0.267,130.005,4
0a5hwkRaXF7PSa8nVxqKf8,"6EDKZ3fyIzcualNVjPayM4,407nV5hO7mZap3UJdpTr4t,4HKMNMB8TawiVHIO8m51VK","KEEP ME BUSY","KEEP ME BUSY","Fab Massimo,Robert Owens,ALXJ",2023-10-27,205161,13,spotify:user:1141856690,2023-10-29T19:22:27Z,"tech house,acid house,chicago house,classic house,deep house,diva house",0.72,0.964,8,-5.139,1,0.0641,0.011,0.33,0.117,0.597,124.001,4
3dyVoiP0ILIhXX2M7vLbb4,"6EDKZ3fyIzcualNVjPayM4","Break Me","Break Me","Fab Massimo",2023-09-08,204875,31,spotify:user:1141856690,2023-09-08T13:27:09Z,"tech house",0.697,0.989,0,-5.858,1,0.06,0.0077,0.641,0.348,0.751,128,4
3kcYY5dtjaoOIRPCZDnEho,"1AD6JUzgEvTAI8TLGwlrba,6EDKZ3fyIzcualNVjPayM4","JUST GET UP - Fab Massimo Remix","JUST GET UP (Fab Massimo Remix)","DONT BLINK,Fab Massimo",2023-07-21,169846,10,spotify:user:1141856690,2023-07-21T09:19:13Z,"german tech house,tech house",0.567,0.995,10,-4.126,1,0.109,0.0145,0.816,0.309,0.522,129.993,4
3phhGhWB72lFyFpqtQQUXa,"3PYRXP25JcbqhvNaJYcnWy,3X84CtZn7kefjfUMlxU2vx","Skinny Jeans","Skinny Jeans","OMNOM,Techno Tupac",2022-06-23,201562,17,spotify:user:1141856690,2022-10-14T06:54:19Z,"bass house,tech house",0.76,0.815,11,-4.944,0,0.0981,0.12,0.255,0.0499,0.361,128.009,4
4YBbeYn1dvQT3PAh8VACib,"7qd3q5BKu3lh5r0vVBWSzm,38QnSjS8VFHTPw29Jw4HWf,6EDKZ3fyIzcualNVjPayM4","Nightmares - Fab Massimo Remix","Nightmares (Fab Massimo Remix)","Plastic Robots,Underlow,Fab Massimo",2023-07-28,411428,6,spotify:user:1141856690,2023-08-04T11:17:26Z,"brazilian edm,brazilian techno,tech house",0.832,0.912,8,-6.129,0,0.133,0.011,0.841,0.0605,0.45,126.012,4
5rr2fpJtZlmLNtmmNVxiSl,"2tAS4HO7MhhTCalVHxLs1r,1YhfdLWmxmz0CBEugw5Vnz","Baby","Baby","Heinrich Nebel,Sura",2023-12-15,165800,0,spotify:user:1141856690,2023-12-17T22:38:45Z,"",0.645,0.912,9,-10.436,1,0.0573,0.00521,0.0366,0.0408,0.908,149.979,4
2go7lGAZXOmynlwL3aEwvg,"0EdUwJSqkMmsH6Agg3G8Ls,4nKvbonPefiFmshjpHENVU","PURPLE PILL","PURPLE PILL","Marten Hørger,SLVR",2024-03-01,156857,31,spotify:user:1141856690,2024-04-16T17:15:19Z,"bass house,tech house,big room",0.728,0.93,11,-4.168,0,0.103,0.0808,0.584,0.0909,0.527,127.027,4
64Kw68jjKqqYK5hQrCkrVT,"4VNQWV2y1E97Eqo2D5UTjx","You Know It","You Know It","Gorgon City",2024-03-01,235680,47,spotify:user:1141856690,2024-05-19T14:40:40Z,"future garage,house,pop dance,uk dance",0.761,0.903,1,-8.413,1,0.0635,0.00954,0.209,0.0959,0.652,128.003,4
4fB7YMZa1ev2eNxI3k95jS,"5Pfc3lrQ5LtFXRcGhNs3cH","Everyman","Everyman","Equinøx",2024-01-12,166875,28,spotify:user:1141856690,2024-05-19T14:41:24Z,"",0.571,0.971,2,-5.85,1,0.0423,0.00112,0.166,0.13,0.512,127.985,4
7aasXv1PUt4t0DLo2nGzMV,"4Nl6PVYLwbCFfr3UqQlFtE","In The Air","In The Air","VOLAC",2024-01-05,215433,28,spotify:user:1141856690,2024-05-19T14:42:08Z,"bass house,brazilian edm,tech house",0.792,0.733,7,-8.755,1,0.0482,0.000299,0.016,0.0974,0.357,126.995,4
49WMXexA9yViG267eOhxGn,"4OG9hOPsfAEziKvOJj2SG7","Done","Done","GENESI",2024-02-09,185624,44,spotify:user:1141856690,2024-05-19T14:43:14Z,"",0.669,0.92,7,-7.486,1,0.0612,0.00673,0.603,0.167,0.602,128.002,4
4i5BIDaAfYrXidIR81gCeV,"7EpXEK6zCYHJHFdR7OWNIV","Acid","Acid","Devarra",2024-04-19,199672,8,spotify:user:1141856690,2024-05-19T14:44:23Z,"indonesian edm",0.762,0.938,10,-4.77,1,0.101,0.00533,0.519,0.12,0.747,125.997,4
3lBfHnMGgJ9ukorrFBetuj,"2h1VgV13vLr8ukqGGWWcF9","Right Here, Right Now","Right Here, Right Now","MANTEK.BERLIN",2023-12-30,341322,1,spotify:user:1141856690,2024-05-30T21:41:30Z,"",0.806,0.86,1,-8.039,1,0.053,0.00168,0.792,0.0279,0.227,128.516,4
4gg4uUTRXXRUMFs8qO3C2g,"04L4Y7Hkc1fULKhFbTnSSs","U Got Me","U Got Me","ATFC",2020-06-12,160548,63,spotify:user:1141856690,2024-07-01T09:10:35Z,"deep house,disco house",0.802,0.928,10,-4.906,0,0.0471,0.0541,0.384,0.331,0.947,124.981,4
