Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6YnD5pEwRgjYLhfxmWoZoL,"69iwIYysHQ6tp9aa3Dpp38","Take Off (Feat.JYJ)","Take Off","Stone Tiger",2019-03-26,230554,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-20T23:13:37Z,"",0.702,0.486,9,-6.564,0,0.0277,0.6,0,0.367,0.84,103.991,4
6O4S5bDDOrhnHcVkwyAx1L,"4vdAgNz4vrUZVvS0CaVvGJ,4y2MA188txnWeMIw9XwaJS","study abroad (Feat. Han-All)","starry night ‘17","CRUCiAL STAR,Han All",2017-09-22,232544,39,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-20T23:39:53Z,"k-rap,korean r&b,k-indie,korean pop",0.77,0.497,3,-6.937,1,0.0293,0.816,0,0.0763,0.235,114.991,4
1SPDWTBH7qcjbZ8zMRXlQ9,"5YPCpDIPOY4WqY9Bqdw4Uc","Let Me Know","Let Me Know","Jimmy Brown",2020-10-06,188666,51,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-28T17:05:20Z,"bedroom r&b",0.797,0.39,2,-6.594,1,0.0303,0.726,0,0.144,0.536,97.944,4
41c8b3Nj6DCoaKrdaim47d,"1XLYJ9VzlgEpBdlkC4MhOL,2OuXA3zTqSBjchwV4jD5gL,7FIqXqYZHMomTAcTXF4UHu","fool","fool","frad,Hayne,Milky Day",2019-10-11,130333,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-28T17:09:55Z,"anime lo-fi,bedroom r&b",0.787,0.349,1,-5.614,1,0.0459,0.435,0.000652,0.251,0.487,90.001,4
06YoKAJrWxQkEEbjk5nat0,"6dhfy4ByARPJdPtMyrUYJK","Bye bye my blue","Bye bye my blue","Yerin Baek",2016-06-20,203409,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-28T17:13:48Z,"korean pop",0.511,0.54,3,-6.726,1,0.114,0.613,0.00000316,0.121,0.297,87.704,4
3HaxFLpAWVmVnngY9SzNBN,"5cB3vUzeGfZctTT8YHmpm6","Flight","Small Comfort","한올",2016-05-24,253622,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-29T09:12:50Z,"",0.453,0.26,0,-8.441,1,0.0375,0.895,0,0.332,0.284,133.814,4
35kSoYbz2kPHw0exTKvnc7,"4y2MA188txnWeMIw9XwaJS,4GAVUIrGNz35VbCFfHTsca","I'm Still","Between us","Han All,saevom",2020-06-21,237137,14,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-29T09:44:47Z,"k-indie,korean pop,k-pop",0.563,0.392,10,-7.257,1,0.0641,0.807,0,0.146,0.539,145.161,4
2Tpfea6gwxa22bE57MPsRC,"4y2MA188txnWeMIw9XwaJS,4GAVUIrGNz35VbCFfHTsca","Just Like I Dreamed Then","Between us","Han All,saevom",2020-06-21,215151,13,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-29T09:45:48Z,"k-indie,korean pop,k-pop",0.57,0.398,5,-6.251,1,0.0298,0.46,0.00406,0.366,0.347,132.008,4
2ofX0znyOcpdLESJ3m2BlE,"4y2MA188txnWeMIw9XwaJS","Don't Forget Me","Seasonal Album 04 Winter","Han All",2019-12-11,200556,15,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-29T10:00:11Z,"k-indie,korean pop",0.551,0.212,2,-10.08,1,0.0358,0.96,0.00000718,0.131,0.27,115.269,4
7uGs8PcQEdu8XZXCFfTxay,"5cB3vUzeGfZctTT8YHmpm6","Is this right?","Is this right?","한올",2016-09-23,169941,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-10-29T10:00:29Z,"",0.667,0.491,0,-7.014,1,0.0438,0.769,0.0000446,0.0944,0.191,83.054,4
